[2026-02-21 04:38:13] USER=admin | ACAO=LOGIN_OK |  | IP=45.164.118.25
[2026-02-21 13:16:45] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:17:07] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:23:04] USER=ruan | ACAO=LOGIN_OK |  | IP=177.112.133.158
[2026-02-21 13:23:12] USER=ruan | ACAO=LOGOUT |  | IP=177.112.133.158
[2026-02-21 13:23:26] USER=ruan | ACAO=LOGIN_OK |  | IP=177.112.133.158
[2026-02-21 13:23:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:23:47] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:24:10] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:24:11] USER=ruan | ACAO=LISTAR_INSTANCIAS | total=4 | IP=177.112.133.158
[2026-02-21 13:24:14] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:24:19] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:24:25] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:24:31] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:27:39] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:32:11] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:32:12] USER=admin | ACAO=LOGOUT |  | IP=45.164.118.25
[2026-02-21 13:32:16] USER=admin | ACAO=LOGIN_OK |  | IP=45.164.118.25
[2026-02-21 13:32:19] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:32:48] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:33:18] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:33:48] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:34:18] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:34:48] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:35:10] USER=admin | ACAO=LOGOUT |  | IP=45.164.118.25
[2026-02-21 13:35:19] USER=ruan | ACAO=LOGIN_OK | perfil=user | IP=45.164.118.25
[2026-02-21 13:35:43] USER=ruan | ACAO=CRIAR_INSTANCIA | name=2 (vinculada) | IP=45.164.118.25
[2026-02-21 13:35:48] USER=ruan | ACAO=EXCLUIR_INSTANCIA | name=2 | IP=45.164.118.25
[2026-02-21 13:35:49] USER=ruan | ACAO=LOGOUT |  | IP=177.112.133.158
[2026-02-21 13:35:58] USER=ruan | ACAO=LOGIN_OK | perfil=user | IP=177.112.133.158
[2026-02-21 13:37:37] USER=ruan | ACAO=LOGOUT |  | IP=45.164.118.25
[2026-02-21 13:37:41] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-21 15:32:37] USER=ruan | ACAO=CRIAR_INSTANCIA | name=murilo chip 8 (vinculada) | IP=177.112.133.158
[2026-02-21 14:54:03] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-21 16:00:12] USER=ruan | ACAO=LOGIN_OK | perfil=user | IP=177.112.133.158
[2026-02-21 16:41:59] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-21 16:44:32] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-21 16:45:08] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-21 18:10:47] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-21 19:19:05] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-21 19:43:32] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-21 20:44:08] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-23 05:30:06] USER=ruan | ACAO=LOGIN_OK | perfil=user | IP=177.112.133.158
[2026-02-23 11:27:37] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-23 14:16:03] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-23 15:10:12] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-23 16:23:37] USER=ADMIN | ACAO=LOGIN_FALHOU | usuario inexistente ou inativo | IP=45.164.118.25
[2026-02-23 16:23:41] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-23 18:50:22] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-23 19:23:00] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-23 20:43:30] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-23 22:51:29] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-24 01:00:50] USER=admin | ACAO=LOGIN_FALHOU | senha incorreta | IP=45.164.118.25
[2026-02-24 01:00:51] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-24 03:51:45] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-24 11:35:42] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-24 12:36:58] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-24 17:51:29] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-24 18:31:59] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-24 19:02:53] USER=ruan | ACAO=LOGIN_OK | perfil=user | IP=189.110.220.160
[2026-02-24 19:32:24] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-24 20:33:32] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-24 23:33:55] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-24 23:35:40] USER=admin | ACAO=LOGIN_FALHOU | senha incorreta | IP=45.164.118.25
[2026-02-24 23:35:43] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-25 00:00:51] USER=admin | ACAO=LOGOUT |  | IP=45.164.118.25
[2026-02-25 00:00:55] USER=ruan | ACAO=LOGIN_OK | perfil=user | IP=45.164.118.25
[2026-02-25 00:02:28] USER=ruan | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-25 00:11:57] USER=ruan | ACAO=LOGOUT |  | IP=45.164.118.25
[2026-02-25 00:12:01] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-25 00:22:36] USER=admin | ACAO=LOGOUT |  | IP=45.164.118.25
[2026-02-25 01:22:41] USER=ruan | ACAO=LOGIN_OK | perfil=user | IP=45.164.118.25
[2026-02-25 00:27:22] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-25 02:06:29] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-25 02:07:57] USER=admin | ACAO=LOGOUT |  | IP=45.164.118.25
[2026-02-25 02:08:03] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-25 03:34:06] USER=admin | ACAO=LOGOUT |  | IP=45.164.118.25
[2026-02-25 03:34:11] USER=ruan | ACAO=LOGIN_OK | perfil=user | IP=45.164.118.25
[2026-02-25 02:34:34] USER=ruan | ACAO=LOGOUT |  | IP=45.164.118.25
[2026-02-25 02:34:38] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-25 02:34:53] USER=admin | ACAO=LOGOUT |  | IP=45.164.118.25
[2026-02-25 02:34:57] USER=ruan | ACAO=LOGIN_OK | perfil=user | IP=45.164.118.25
[2026-02-25 03:35:44] USER=ruan | ACAO=LOGOUT |  | IP=45.164.118.25
[2026-02-25 03:35:48] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-25 02:49:43] USER=ruan | ACAO=LOGIN_OK | perfil=user | IP=189.110.220.160
[2026-02-25 03:50:10] USER=ruan | ACAO=LOGIN_OK | perfil=user | IP=189.110.220.160
[2026-02-25 04:04:34] USER=admin | ACAO=CRIAR_INSTANCIA | name=26_chip_campanha | IP=45.164.118.25
[2026-02-25 03:38:16] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-25 04:39:18] USER=admin | ACAO=LOGOUT |  | IP=45.164.118.25
[2026-02-25 04:39:23] USER=ruan | ACAO=LOGIN_OK | perfil=user | IP=45.164.118.25
[2026-02-25 04:39:58] USER=ruan | ACAO=LOGOUT |  | IP=45.164.118.25
[2026-02-25 04:40:02] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-25 04:49:46] USER=admin | ACAO=LOGOUT |  | IP=45.164.118.25
[2026-02-25 03:49:50] USER=ruan | ACAO=LOGIN_OK | perfil=user | IP=45.164.118.25
[2026-02-25 03:50:04] USER=ruan | ACAO=LOGOUT |  | IP=45.164.118.25
[2026-02-25 03:50:08] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-25 04:37:59] USER=Ruan | ACAO=LOGIN_FALHOU | usuario inexistente ou inativo | IP=45.164.118.25
[2026-02-25 04:38:06] USER=ruan | ACAO=LOGIN_OK | perfil=user | IP=45.164.118.25
[2026-02-25 04:39:05] USER=ruan | ACAO=LOGIN_OK | perfil=user | IP=45.164.118.25
[2026-02-25 04:50:15] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-25 05:27:13] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-25 06:41:56] USER=admin | ACAO=LOGOUT |  | IP=45.164.118.25
[2026-02-25 05:45:04] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-25 07:13:12] USER=admin1323456 | ACAO=LOGIN_FALHOU | usuario inexistente ou inativo | IP=45.164.118.25
[2026-02-25 07:13:19] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-25 06:16:59] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-25 06:17:20] USER=admin | ACAO=LOGOUT |  | IP=45.164.118.25
[2026-02-25 06:19:02] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-25 06:20:18] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-25 06:25:33] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-25 06:30:38] USER=admin | ACAO=LOGIN_OK | perfil=admin | IP=45.164.118.25
[2026-02-26 23:43:28] USER=admin | ACAO=LOGOUT |  | IP=45.164.118.25
[2026-02-26 23:44:07] USER=ruan | ACAO=LOGOUT |  | IP=45.164.118.25
[2026-02-27 02:27:14] USER=admin | ACAO=LOGOUT |  | IP=45.164.118.25
[2026-02-27 01:28:24] USER=ruan | ACAO=LOGOUT |  | IP=45.164.118.25
[2026-02-27 01:29:08] USER=admin | ACAO=LOGOUT |  | IP=45.164.118.25
[2026-02-27 02:30:35] USER=ruan | ACAO=LOGOUT |  | IP=45.164.118.25
[2026-02-27 01:38:19] USER=admin | ACAO=LOGOUT |  | IP=45.164.118.25
[2026-02-27 01:38:38] USER=ruan | ACAO=LOGOUT |  | IP=45.164.118.25
[2026-03-01 22:12:35] USER=SYSTEM | ACAO=DB_ERROR | could not find driver | IP=CLI
[2026-03-02 12:38:34] USER=SYSTEM | ACAO=DB_ERROR | could not find driver | IP=CLI
[2026-03-02 16:42:05] USER=SYSTEM | ACAO=DB_ERROR | could not find driver | IP=CLI
[2026-03-02 16:56:05] USER=SYSTEM | ACAO=DB_ERROR | could not find driver | IP=CLI
[2026-03-02 17:02:05] USER=SYSTEM | ACAO=DB_ERROR | could not find driver | IP=CLI
[2026-03-02 17:02:35] USER=SYSTEM | ACAO=DB_ERROR | could not find driver | IP=CLI
[2026-03-02 17:02:51] USER=SYSTEM | ACAO=DB_ERROR | could not find driver | IP=CLI
[2026-03-02 17:22:47] USER=SYSTEM | ACAO=DB_ERROR | could not find driver | IP=CLI
[2026-03-03 12:56:43] USER=SYSTEM | ACAO=DB_ERROR | SQLSTATE[08006] [7] connection to server at "137.184.202.248", port 5432 failed: Connection refused (0x0000274D/10061)
	Is the server running on that host and accepting TCP/IP connections? | IP=CLI
[2026-03-03 13:34:50] USER=SYSTEM | ACAO=DB_ERROR | SQLSTATE[08006] [7] could not translate host name "criadordigital_postgres-db" to address: Name or service not known | IP=CLI
[2026-03-03 13:34:51] USER=SYSTEM | ACAO=DB_ERROR | SQLSTATE[08006] [7] could not translate host name "criadordigital_postgres-db" to address: Name or service not known | IP=CLI
[2026-03-03 13:35:48] USER=SYSTEM | ACAO=DB_ERROR | SQLSTATE[08006] [7] connection to server at "137.184.202.248", port 5432 failed: FATAL:  password authentication failed for user "postgres" | IP=CLI
[2026-03-03 13:35:49] USER=SYSTEM | ACAO=DB_ERROR | SQLSTATE[08006] [7] connection to server at "137.184.202.248", port 5432 failed: FATAL:  password authentication failed for user "postgres" | IP=CLI
